Title,web_Link
Julius Caesar,https://www.ibdb.com/broadway-production/julius-caesar-391569
"Dracula, the Musical",https://www.ibdb.com/broadway-production/dracula-the-musical-378388
Six Dance Lessons in Six Weeks,https://www.ibdb.com/broadway-production/six-dance-lessons-in-six-weeks-13521
Enchanted April,https://www.ibdb.com/broadway-production/enchanted-april-13487
Frankie and Johnny in the Clair de Lune,https://www.ibdb.com/broadway-production/frankie-and-johnny-in-the-clair-de-lune-13328
The Mystery of Charles Dickens,https://www.ibdb.com/broadway-production/the-mystery-of-charles-dickens-13404
Follies,https://www.ibdb.com/broadway-production/follies-12822
James Joyce's The Dead,https://www.ibdb.com/broadway-production/james-joyces-the-dead-12479
Ring Round the Moon,https://www.ibdb.com/broadway-production/ring-round-the-moon-7298
A Mom's Life,https://www.ibdb.com/broadway-production/a-moms-life-4879
"Mandy Patinkin in Concert: ""Mamaloshen""",https://www.ibdb.com/broadway-production/mandy-patinkin-in-concert-mamaloshen-4878
Honour,https://www.ibdb.com/broadway-production/honour-4868
Jackie,https://www.ibdb.com/broadway-production/jackie-4760
A Doll's House,https://www.ibdb.com/broadway-production/a-dolls-house-4742
Jack: A Night on the Town with John Barrymore,https://www.ibdb.com/broadway-production/jack-a-night-on-the-town-with-john-barrymore-4717
Sacrilege,https://www.ibdb.com/broadway-production/sacrilege-4313
Hamlet,https://www.ibdb.com/broadway-production/hamlet-4299
A Little More Magic,https://www.ibdb.com/broadway-production/a-little-more-magic-4596
The Master Builder,https://www.ibdb.com/broadway-production/the-master-builder-4667
A Little Hotel on the Side,https://www.ibdb.com/broadway-production/a-little-hotel-on-the-side-4658
The Crucible,https://www.ibdb.com/broadway-production/the-crucible-4654
The Speed of Darkness,https://www.ibdb.com/broadway-production/the-speed-of-darkness-4633
Prince of Central Park,https://www.ibdb.com/broadway-production/prince-of-central-park-4253
As You Like It,https://www.ibdb.com/broadway-production/as-you-like-it-4430
Macbeth,https://www.ibdb.com/broadway-production/macbeth-13267
Romeo and Juliet,https://www.ibdb.com/broadway-production/romeo-and-juliet-13268
Accidental Death of an Anarchist,https://www.ibdb.com/broadway-production/accidental-death-of-an-anarchist-4352
Marcel Marceau on Broadway,https://www.ibdb.com/broadway-production/marcel-marceau-on-broadway-4210
Ain't Misbehavin',https://www.ibdb.com/broadway-production/aint-misbehavin-4058
Your Arms Too Short to Box With God,https://www.ibdb.com/broadway-production/your-arms-too-short-to-box-with-god-3958
Hide and Seek,https://www.ibdb.com/broadway-production/hide-and-seek-3951
Charlotte,https://www.ibdb.com/broadway-production/charlotte-3689
The Goodbye People,https://www.ibdb.com/broadway-production/the-goodbye-people-3941
Stages,https://www.ibdb.com/broadway-production/stages-4049
An Almost Perfect Person,https://www.ibdb.com/broadway-production/an-almost-perfect-person-4021
American Buffalo,https://www.ibdb.com/broadway-production/american-buffalo-3895
The Rocky Horror Show,https://www.ibdb.com/broadway-production/the-rocky-horror-show-3732
Children of the Wind,https://www.ibdb.com/broadway-production/children-of-the-wind-3651
Mother Earth,https://www.ibdb.com/broadway-production/mother-earth-2966
Oh! Calcutta!,https://www.ibdb.com/broadway-production/oh-calcutta-3457
"Light, Lively and Yiddish",https://www.ibdb.com/broadway-production/light-lively-and-yiddish-3092
Grin and Bare It! / Postcards,https://www.ibdb.com/broadway-production/grin-and-bare-it--postcards-3515
Does a Tiger Wear a Necktie?,https://www.ibdb.com/broadway-production/does-a-tiger-wear-a-necktie-2851
The Sudden & Accidental Re-Education of Horse Johnson,https://www.ibdb.com/broadway-production/the-sudden-accidental-re-education-of-horse-johnson-3443
Woman Is My Idea,https://www.ibdb.com/broadway-production/woman-is-my-idea-3411
Don't Drink the Water,https://www.ibdb.com/broadway-production/dont-drink-the-water-3347
Dr. Cook's Garden,https://www.ibdb.com/broadway-production/dr-cooks-garden-2949
The Killing of Sister George,https://www.ibdb.com/broadway-production/the-killing-of-sister-george-3293
The Subject Was Roses,https://www.ibdb.com/broadway-production/the-subject-was-roses-3202
"First One Asleep, Whistle",https://www.ibdb.com/broadway-production/first-one-asleep-whistle-2319
Inadmissible Evidence,https://www.ibdb.com/broadway-production/inadmissible-evidence-3268
A Very Rich Woman,https://www.ibdb.com/broadway-production/a-very-rich-woman-3247
One by One,https://www.ibdb.com/broadway-production/one-by-one-2841
The Last Analysis,https://www.ibdb.com/broadway-production/the-last-analysis-3215
The Crucible,https://www.ibdb.com/broadway-production/the-crucible-3060
The Seagull,https://www.ibdb.com/broadway-production/the-seagull-3059
Abraham Cochrane,https://www.ibdb.com/broadway-production/abraham-cochrane-2820
Spoon River Anthology,https://www.ibdb.com/broadway-production/spoon-river-anthology-3020
A Rainy Day in Newark,https://www.ibdb.com/broadway-production/a-rainy-day-in-newark-3035
Seidman and Son,https://www.ibdb.com/broadway-production/seidman-and-son-2920
Write Me a Murder,https://www.ibdb.com/broadway-production/write-me-a-murder-2892
All the Way Home,https://www.ibdb.com/broadway-production/all-the-way-home-2273
A Raisin in the Sun,https://www.ibdb.com/broadway-production/a-raisin-in-the-sun-2083
Tall Story,https://www.ibdb.com/broadway-production/tall-story-2069
The Girls in 509,https://www.ibdb.com/broadway-production/the-girls-in-509-2700
Jane Eyre,https://www.ibdb.com/broadway-production/jane-eyre-2689
The Day the Money Stopped,https://www.ibdb.com/broadway-production/the-day-the-money-stopped-2676
Present Laughter,https://www.ibdb.com/broadway-production/present-laughter-13076
Nude With Violin,https://www.ibdb.com/broadway-production/nude-with-violin-2657
I Knock at the Door,https://www.ibdb.com/broadway-production/i-knock-at-the-door-2640
The First Gentleman,https://www.ibdb.com/broadway-production/the-first-gentleman-2630
Good as Gold,https://www.ibdb.com/broadway-production/good-as-gold-2621
A Clearing in the Woods,https://www.ibdb.com/broadway-production/a-clearing-in-the-woods-2602
Fanny,https://www.ibdb.com/broadway-production/fanny-2475
Too Late the Phalarope,https://www.ibdb.com/broadway-production/too-late-the-phalarope-2568
Will Success Spoil Rock Hunter?,https://www.ibdb.com/broadway-production/will-success-spoil-rock-hunter-2539
The Flowering Peach,https://www.ibdb.com/broadway-production/the-flowering-peach-2491
Fragile Fox,https://www.ibdb.com/broadway-production/fragile-fox-2467
The Solid Gold Cadillac,https://www.ibdb.com/broadway-production/the-solid-gold-cadillac-2385
The Madwoman of Chaillot,https://www.ibdb.com/broadway-production/the-madwoman-of-chaillot-2051
"For Heaven's Sake, Mother!",https://www.ibdb.com/broadway-production/for-heavens-sake-mother-2038
Sundown Beach,https://www.ibdb.com/broadway-production/sundown-beach-2014
Me and Molly,https://www.ibdb.com/broadway-production/me-and-molly-1808
The Last Dance,https://www.ibdb.com/broadway-production/the-last-dance-1646
"Nataraj Vashi, Pra-Veena",https://www.ibdb.com/broadway-production/nataraj-vashi-pra-veena-1554
Evening in Cathay,https://www.ibdb.com/broadway-production/evening-in-cathay-1527
José Limón,https://www.ibdb.com/broadway-production/jos-limn-1502
Burlesque,https://www.ibdb.com/broadway-production/burlesque-1495
Bal Negre,https://www.ibdb.com/broadway-production/bal-negre-1477
Lysistrata,https://www.ibdb.com/broadway-production/lysistrata-1468
Maid in the Ozarks,https://www.ibdb.com/broadway-production/maid-in-the-ozarks-1450
"This, Too, Shall Pass",https://www.ibdb.com/broadway-production/this-too-shall-pass-1434
Woman Bites Dog,https://www.ibdb.com/broadway-production/woman-bites-dog-1785
The Song of Bernadette,https://www.ibdb.com/broadway-production/the-song-of-bernadette-1781
Flamingo Road,https://www.ibdb.com/broadway-production/flamingo-road-1778
Truckline Cafe,https://www.ibdb.com/broadway-production/truckline-cafe-1775
Home of the Brave,https://www.ibdb.com/broadway-production/home-of-the-brave-1758
Skydrift,https://www.ibdb.com/broadway-production/skydrift-1741
Live Life Again,https://www.ibdb.com/broadway-production/live-life-again-1728
Memphis Bound!,https://www.ibdb.com/broadway-production/memphis-bound-1703
Blue Holiday,https://www.ibdb.com/broadway-production/blue-holiday-1701
Kiss Them for Me,https://www.ibdb.com/broadway-production/kiss-them-for-me-1685
Trio,https://www.ibdb.com/broadway-production/trio-1615
In Bed We Cry,https://www.ibdb.com/broadway-production/in-bed-we-cry-1596
Violet,https://www.ibdb.com/broadway-production/violet-1587
Pearl Primus,https://www.ibdb.com/broadway-production/pearl-primus-1581
Lower North,https://www.ibdb.com/broadway-production/lower-north-1321
Three's a Family,https://www.ibdb.com/broadway-production/threes-a-family-1291
Mrs. January and Mr. X,https://www.ibdb.com/broadway-production/mrs-january-and-mr-x-1406
Decision,https://www.ibdb.com/broadway-production/decision-1387
Storm Operation,https://www.ibdb.com/broadway-production/storm-operation-1377
The Innocent Voyage,https://www.ibdb.com/broadway-production/the-innocent-voyage-1356
Land of Fame,https://www.ibdb.com/broadway-production/land-of-fame-1336
Those Endearing Young Charms,https://www.ibdb.com/broadway-production/those-endearing-young-charms-1295
Dark Eyes,https://www.ibdb.com/broadway-production/dark-eyes-1265
Doodle Dandy of the U.S.A.,https://www.ibdb.com/broadway-production/doodle-dandy-of-the-usa-1257
Lifeline,https://www.ibdb.com/broadway-production/lifeline-1247
"Magic / Hello, Out There",https://www.ibdb.com/broadway-production/magic--hello-out-there-1222
Across the Board on Tomorrow Morning and Talking to You,https://www.ibdb.com/broadway-production/across-the-board-on-tomorrow-morning-and-talking-to-you-1211
The Walking Gentleman,https://www.ibdb.com/broadway-production/the-walking-gentleman-1194
Nathan the Wise,https://www.ibdb.com/broadway-production/nathan-the-wise-1183
Plan M,https://www.ibdb.com/broadway-production/plan-m-1173
Clash by Night,https://www.ibdb.com/broadway-production/clash-by-night-1152
The Man With Blond Hair,https://www.ibdb.com/broadway-production/the-man-with-blond-hair-1126
Mr. and Mrs. North,https://www.ibdb.com/broadway-production/mr-and-mrs-north-1057
Retreat to Pleasure,https://www.ibdb.com/broadway-production/retreat-to-pleasure-1041
Johnny Belinda,https://www.ibdb.com/broadway-production/johnny-belinda-1014
At The Stroke of Eight,https://www.ibdb.com/broadway-production/at-the-stroke-of-eight-1003
My Dear Children,https://www.ibdb.com/broadway-production/my-dear-children-13229
Foreigners,https://www.ibdb.com/broadway-production/foreigners-12993
Quiet City,https://www.ibdb.com/broadway-production/quiet-city-13378
The Gentle People,https://www.ibdb.com/broadway-production/the-gentle-people-12404
Rocket to the Moon,https://www.ibdb.com/broadway-production/rocket-to-the-moon-12398
Dance Night,https://www.ibdb.com/broadway-production/dance-night-12390
Golden Boy,https://www.ibdb.com/broadway-production/golden-boy-12308
Dead End,https://www.ibdb.com/broadway-production/dead-end-12012
Awake and Sing!,https://www.ibdb.com/broadway-production/awake-and-sing-11979
Waiting For Lefty,https://www.ibdb.com/broadway-production/waiting-for-lefty-11980
Awake and Sing!,https://www.ibdb.com/broadway-production/awake-and-sing-11954
Between Two Worlds,https://www.ibdb.com/broadway-production/between-two-worlds-11928
Judgment Day,https://www.ibdb.com/broadway-production/judgment-day-11908
The Joyous Season,https://www.ibdb.com/broadway-production/the-joyous-season-11830
Come Easy,https://www.ibdb.com/broadway-production/come-easy-7920
Alien Corn,https://www.ibdb.com/broadway-production/alien-corn-11722
Lucrece,https://www.ibdb.com/broadway-production/lucrece-11544
Criminal at Large,https://www.ibdb.com/broadway-production/criminal-at-large-11640
The Truth About Blayds,https://www.ibdb.com/broadway-production/the-truth-about-blayds-11528
Distant Drums,https://www.ibdb.com/broadway-production/distant-drums-7891
Brief Moment,https://www.ibdb.com/broadway-production/brief-moment-10406
Tonight or Never,https://www.ibdb.com/broadway-production/tonight-or-never-11268
Dancing Partner,https://www.ibdb.com/broadway-production/dancing-partner-11134
It's a Wise Child,https://www.ibdb.com/broadway-production/its-a-wise-child-10915
Mima,https://www.ibdb.com/broadway-production/mima-10800
The Bachelor Father,https://www.ibdb.com/broadway-production/the-bachelor-father-10594
Hit the Deck,https://www.ibdb.com/broadway-production/hit-the-deck-10292
Lulu Belle,https://www.ibdb.com/broadway-production/lulu-belle-9996
Stronger Than Love,https://www.ibdb.com/broadway-production/stronger-than-love-9977
Young Woodley,https://www.ibdb.com/broadway-production/young-woodley-9933
Accused,https://www.ibdb.com/broadway-production/accused-9915
The Harem,https://www.ibdb.com/broadway-production/the-harem-9352
Tiger Cats,https://www.ibdb.com/broadway-production/tiger-cats-9606
Lamplight,https://www.ibdb.com/broadway-production/lamplight-7827
Tired,https://www.ibdb.com/broadway-production/tired-7828
The Game of Chess,https://www.ibdb.com/broadway-production/the-game-of-chess-7829
In the Darkness,https://www.ibdb.com/broadway-production/in-the-darkness-7823
When the Whirlwind Blows,https://www.ibdb.com/broadway-production/when-the-whirlwind-blows-7824
Crabbed Youth and Age,https://www.ibdb.com/broadway-production/crabbed-youth-and-age-7825
The Nursery Maid of Heaven,https://www.ibdb.com/broadway-production/the-nursery-maid-of-heaven-7826
The Poor,https://www.ibdb.com/broadway-production/the-poor-7820
'Op-o'-Me Thumb,https://www.ibdb.com/broadway-production/op-o-me-thumb-7821
Judge Lynch,https://www.ibdb.com/broadway-production/judge-lynch-7822
The Warrior's Husband,https://www.ibdb.com/broadway-production/the-warriors-husband-7819
My Lady Dreams,https://www.ibdb.com/broadway-production/my-lady-dreams-9518
The Wrists on the Door,https://www.ibdb.com/broadway-production/the-wrists-on-the-door-9519
Caleb Stone's Death Watch,https://www.ibdb.com/broadway-production/caleb-stones-death-watch-9520
On Vengeance Height,https://www.ibdb.com/broadway-production/on-vengeance-height-9515
The Man in the Bowler Hat,https://www.ibdb.com/broadway-production/the-man-in-the-bowler-hat-9516
Beauty and the Jacobin,https://www.ibdb.com/broadway-production/beauty-and-the-jacobin-9517
"Laugh, Clown, Laugh!",https://www.ibdb.com/broadway-production/laugh-clown-laugh-7085
"Mary, Mary, Quite Contrary",https://www.ibdb.com/broadway-production/mary-mary-quite-contrary-9264
Kiki,https://www.ibdb.com/broadway-production/kiki-12588
The Return of Peter Grimm,https://www.ibdb.com/broadway-production/the-return-of-peter-grimm-12642
Deburau,https://www.ibdb.com/broadway-production/deburau-9013
One,https://www.ibdb.com/broadway-production/one-8983
The Son-Daughter,https://www.ibdb.com/broadway-production/the-son-daughter-6725
Dark Rosaleen,https://www.ibdb.com/broadway-production/dark-rosaleen-8867
Tiger! Tiger!,https://www.ibdb.com/broadway-production/tiger-tiger-6968
Daddies,https://www.ibdb.com/broadway-production/daddies-8733
Polly With a Past,https://www.ibdb.com/broadway-production/polly-with-a-past-8570
The Very Minute,https://www.ibdb.com/broadway-production/the-very-minute-8530
Little Lady in Blue,https://www.ibdb.com/broadway-production/little-lady-in-blue-7777
Seven Chances,https://www.ibdb.com/broadway-production/seven-chances-8390
The Boomerang,https://www.ibdb.com/broadway-production/the-boomerang-7052
Marie-Odile,https://www.ibdb.com/broadway-production/marie-odile-8129
The Phantom Rival,https://www.ibdb.com/broadway-production/the-phantom-rival-8048
The Secret,https://www.ibdb.com/broadway-production/the-secret-7958
The Auctioneer,https://www.ibdb.com/broadway-production/the-auctioneer-7708
The Temperamental Journey,https://www.ibdb.com/broadway-production/the-temperamental-journey-7661
Years of Discretion,https://www.ibdb.com/broadway-production/years-of-discretion-7551
Tainted Philanthropy,https://www.ibdb.com/broadway-production/tainted-philanthropy-7532
The Case of Becky,https://www.ibdb.com/broadway-production/the-case-of-becky-5130
The Return of Peter Grimm,https://www.ibdb.com/broadway-production/the-return-of-peter-grimm-7366
The Concert,https://www.ibdb.com/broadway-production/the-concert-7195
The Call of the Cricket,https://www.ibdb.com/broadway-production/the-call-of-the-cricket-7152
Just a Wife,https://www.ibdb.com/broadway-production/just-a-wife-7114
The Outsiders,https://www.ibdb.com/broadway-production/the-outsiders-537824
Parade,https://www.ibdb.com/broadway-production/parade-536082
Almost Famous,https://www.ibdb.com/broadway-production/almost-famous-534816
Company,https://www.ibdb.com/broadway-production/company-524001
Betrayal,https://www.ibdb.com/broadway-production/betrayal-523033
The Ferryman,https://www.ibdb.com/broadway-production/the-ferryman-518068
The Iceman Cometh,https://www.ibdb.com/broadway-production/the-iceman-cometh-515678
Bandstand,https://www.ibdb.com/broadway-production/bandstand-511287
The Color Purple,https://www.ibdb.com/broadway-production/the-color-purple-499928
It's Only a Play,https://www.ibdb.com/broadway-production/its-only-a-play-497345
Once,https://www.ibdb.com/broadway-production/once-491352
The Mountaintop,https://www.ibdb.com/broadway-production/the-mountaintop-490429
That Championship Season,https://www.ibdb.com/broadway-production/that-championship-season-489564
Bloody Bloody Andrew Jackson,https://www.ibdb.com/broadway-production/bloody-bloody-andrew-jackson-488478
God of Carnage,https://www.ibdb.com/broadway-production/god-of-carnage-482510
13,https://www.ibdb.com/broadway-production/13-480453
The Country Girl,https://www.ibdb.com/broadway-production/the-country-girl-470352
Rock 'n' Roll,https://www.ibdb.com/broadway-production/rock-n-roll-460599
Frost/Nixon,https://www.ibdb.com/broadway-production/frost-nixon-453357
Martin Short: Fame Becomes Me,https://www.ibdb.com/broadway-production/martin-short-fame-becomes-me-404465
Three Days of Rain,https://www.ibdb.com/broadway-production/three-days-of-rain-403589
Glengarry Glen Ross,https://www.ibdb.com/broadway-production/glengarry-glen-ross-390715
John Proctor is the Villain,https://www.ibdb.com/broadway-production/john-proctor-is-the-villain-540636
The Roommate,https://www.ibdb.com/broadway-production/the-roommate-539688
Kimberly Akimbo,https://www.ibdb.com/broadway-production/kimberly-akimbo-534754
for colored girls who have considered suicide / when the rainbow is enuf,https://www.ibdb.com/broadway-production/for-colored-girls-who-have-considered-suicide--when-the-rainbow-is-enuf-532941
Freestyle Love Supreme,https://www.ibdb.com/broadway-production/freestyle-love-supreme-531879
Who's Afraid of Virginia Woolf?,https://www.ibdb.com/broadway-production/whos-afraid-of-virginia-woolf-524177
Freestyle Love Supreme,https://www.ibdb.com/broadway-production/freestyle-love-supreme-522984
Gary: A Sequel to Titus Andronicus,https://www.ibdb.com/broadway-production/gary-a-sequel-to-titus-andronicus-519765
American Son,https://www.ibdb.com/broadway-production/american-son-518736
The Boys in the Band,https://www.ibdb.com/broadway-production/the-boys-in-the-band-516746
Meteor Shower,https://www.ibdb.com/broadway-production/meteor-shower-515445
Significant Other,https://www.ibdb.com/broadway-production/significant-other-509696
Les Liaisons Dangereuses,https://www.ibdb.com/broadway-production/les-liaisons-dangereuses-506985
An Act of God,https://www.ibdb.com/broadway-production/an-act-of-god-506458
Hughie,https://www.ibdb.com/broadway-production/hughie-503441
Hand to God,https://www.ibdb.com/broadway-production/hand-to-god-498573
The Elephant Man,https://www.ibdb.com/broadway-production/the-elephant-man-497261
The Velocity of Autumn,https://www.ibdb.com/broadway-production/the-velocity-of-autumn-495917
The Glass Menagerie,https://www.ibdb.com/broadway-production/the-glass-menagerie-494802
I'll Eat You Last: A Chat With Sue Mengers,https://www.ibdb.com/broadway-production/ill-eat-you-last-a-chat-with-sue-mengers-494064
Who's Afraid of Virginia Woolf?,https://www.ibdb.com/broadway-production/whos-afraid-of-virginia-woolf-493035
Other Desert Cities,https://www.ibdb.com/broadway-production/other-desert-cities-490602
High,https://www.ibdb.com/broadway-production/high-489598
Next To Normal,https://www.ibdb.com/broadway-production/next-to-normal-483136
The Story of My Life,https://www.ibdb.com/broadway-production/the-story-of-my-life-481923
Dividing the Estate,https://www.ibdb.com/broadway-production/dividing-the-estate-479746
Thurgood,https://www.ibdb.com/broadway-production/thurgood-471162
The Seafarer,https://www.ibdb.com/broadway-production/the-seafarer-462798
The Year of Magical Thinking,https://www.ibdb.com/broadway-production/the-year-of-magical-thinking-448761
Butley,https://www.ibdb.com/broadway-production/butley-428680
Faith Healer,https://www.ibdb.com/broadway-production/faith-healer-412515
Seascape,https://www.ibdb.com/broadway-production/seascape-402652
The Pillowman,https://www.ibdb.com/broadway-production/the-pillowman-392093
The Good Body,https://www.ibdb.com/broadway-production/the-good-body-388460
The Retreat From Moscow,https://www.ibdb.com/broadway-production/the-retreat-from-moscow-13527
Our Town,https://www.ibdb.com/broadway-production/our-town-13438
I'm Not Rappaport,https://www.ibdb.com/broadway-production/im-not-rappaport-13369
Bea Arthur on Broadway,https://www.ibdb.com/broadway-production/bea-arthur-on-broadway-13298
The Search for Signs of Intelligent Life in the Universe,https://www.ibdb.com/broadway-production/the-search-for-signs-of-intelligent-life-in-the-universe-12567
Dame Edna: The Royal Tour,https://www.ibdb.com/broadway-production/dame-edna-the-royal-tour-9683
Via Dolorosa,https://www.ibdb.com/broadway-production/via-dolorosa-7296
I'm Still Here...Damn It!,https://www.ibdb.com/broadway-production/im-still-heredamn-it-4881
An Evening with Jerry Herman,https://www.ibdb.com/broadway-production/an-evening-with-jerry-herman-4733
The Old Neighborhood,https://www.ibdb.com/broadway-production/the-old-neighborhood-4844
Rob Becker's Defending the Caveman,https://www.ibdb.com/broadway-production/rob-beckers-defending-the-caveman-4290
Love Thy Neighbor,https://www.ibdb.com/broadway-production/love-thy-neighbor-4324
Having Our Say,https://www.ibdb.com/broadway-production/having-our-say-4293
A Tuna Christmas,https://www.ibdb.com/broadway-production/a-tuna-christmas-4280
Broken Glass,https://www.ibdb.com/broadway-production/broken-glass-4604
The Twilight of the Golds,https://www.ibdb.com/broadway-production/the-twilight-of-the-golds-4577
Someone Who'll Watch Over Me,https://www.ibdb.com/broadway-production/someone-wholl-watch-over-me-4696
The Most Happy Fella,https://www.ibdb.com/broadway-production/the-most-happy-fella-4661
Once on This Island,https://www.ibdb.com/broadway-production/once-on-this-island-4617
Tru,https://www.ibdb.com/broadway-production/tru-4550
Shirley Valentine,https://www.ibdb.com/broadway-production/shirley-valentine-4530
"Michael Feinstein in Concert: ""Isn't It Romantic""",https://www.ibdb.com/broadway-production/michael-feinstein-in-concert-isnt-it-romantic-4519
A Walk in the Woods,https://www.ibdb.com/broadway-production/a-walk-in-the-woods-4495
I'm Not Rappaport,https://www.ibdb.com/broadway-production/im-not-rappaport-4384
Sunday in the Park with George,https://www.ibdb.com/broadway-production/sunday-in-the-park-with-george-4335
American Buffalo,https://www.ibdb.com/broadway-production/american-buffalo-4235
Total Abandon,https://www.ibdb.com/broadway-production/total-abandon-4220
Good,https://www.ibdb.com/broadway-production/good-4187
Mass Appeal,https://www.ibdb.com/broadway-production/mass-appeal-4142
An Evening With Dave Allen,https://www.ibdb.com/broadway-production/an-evening-with-dave-allen-4131
The Elephant Man,https://www.ibdb.com/broadway-production/the-elephant-man-3938
Monteith & Rand,https://www.ibdb.com/broadway-production/monteith-rand-3912
Gorey Stories,https://www.ibdb.com/broadway-production/gorey-stories-3794
Paul Robeson,https://www.ibdb.com/broadway-production/paul-robeson-4038
for colored girls who have considered suicide / when the rainbow is enuf,https://www.ibdb.com/broadway-production/for-colored-girls-who-have-considered-suicide--when-the-rainbow-is-enuf-3854
